filename,ID,camera ID,frame number,graph,fixed_graph
0854_c2_8283.png,854,2,8283,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""light skin"", ""male"", ""adult""],
      ""edges"": [
        {
          ""source"": ""person"",
          ""target"": ""shirt"",
          ""relation"": ""wearing""
        },
        {
          ""source"": ""person""
          ""target"": ""hair""
          ""relation"": ""has""
        }
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""checkered"", ""plaid"", ""long sleeves""],
      ""edges"": [
        {
          ""source"": ""shirt"",
          ""target"": ""person""
          ""relation"": ""worn by""
        }
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""shirt""
      ""target"": ""person""
      ""relation"": ""worn by""
    },
    {
      ""source"": ""hair""
      ""target"": ""person""
      ""relation"": ""attached to""
    }
  ]
}
```",
0115_c1_1102.png,115,1,1102,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""tie""
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""shoes""
    },
    {
      ""id"": ""railing"",
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""tie"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""railing"",
      ""relation"": ""near""
    }
  ]
}
```

### Detailed Descriptions:

1 - **Person Node**: 
  - **Attributes**: 
    - Caucasian
    - Male
    - Balding

2. **Hair Node**:
  - **Attributes**:
    - Bald
    - Color:Black

3. **Shirt Node**:
  - **Attributes**:
    - Color:Purple
    - Short sleeve
    - Striped

4. **Tie Node**:
  - **Attributes**:
    - Long
    - Dark 
    - Color:Black

5 - **Pants Node**:
  - **Attributes**:
    - Dark color
    - Full-length

6. **Shoes Node**:
  - **Attributes**:
    - Dark color
    - Casual

7 - **Railing Node**:
  - **Attributes**:
    - Metal grid structure
    - Brown-grey color
  
### Relations:

- The person has hair (bald).
- The person is wearing a purple, striped, short-sleeved shirt.
- The person is wearing a long dark, longlong tie.
- The person is wearing dark pants.
- The person is wearing dark casual shoes.
- The person is near a metal grid railing.",
0361_c2_3516.png,361,2,3516,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""head"",
    },
    {
      ""id"": ""hair""
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""railing""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""head"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""railing""
      ""relation"": ""holding""
    },
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""part_of""
    },
    {
      ""source"": ""shirt"",
      ""target"": ""person""
      ""relation"": ""part_of""
    },
    {
      ""source"": ""railing""
      ""target"": ""person""
      ""relation"": ""near""
    }
  ]
}

""person"":
- attributes:
  - ""gender""

""head"":
- attributes:
  - ""light""

""hair"":
- ""long""
- ""dark""

""shirt"":
- ""dark""
- ""long-sleeved""
- ""likely cotton""

""railing"":
- ""white""
- ""metal""
- ""horizontal slats""",
0040_c1_373.png,40,1,373,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair""
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""shorts""
    },
    {
      ""id"": ""backpack""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shorts""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack""
      ""relation"": ""carrying""
    }
  ]
}

""person"": {
  ""attributes"": [
    ""human"",
    ""standing"",
  ]
}

""hair"": {
  ""attributes"": [
    ""medium length"",
  ]
}

""shirt"": {
  ""attributes"": [
    ""white"",
    ""short sleeve"",
    ""crew neck"",
    ""cotton""
  ]
}

""shorts"": {
  ""attributes"": [
    ""gray"",
    ""short"",
    ""denim""
  ]
}

""backpack"": {
  ""attributes"": [
    ""blue""
  ]
}",
1370_c1_13251.png,1370,1,13251,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""young"", ""male"", ""side view""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""blue"", ""short sleeve"", ""cotton""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""large"", ""camouflage design""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""dark"", ""casual""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""red"", ""high top""]
    },
    {
      ""id"": ""hair""
      ""attributes"": [""black"", ""short"", ""straight""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    }
  ]
}
```",
1398_c1_13495.png,1398,1,13495,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      {
        ""id"": ""hair"",
        ""attributes"": [""long"", ""black""]
      },
      ""id"": ""gender"",
      ""attributes"": [""male""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""long-sleeve"", ""white"", ""cotton""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""khaki"", ""casual"", ""loose""]
    },
    {
      ""id"": ""second_person"",
      ""attributes"": []
    },
    {
      ""id"": ""seat"",
      ""attributes"": []
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""seat"",
      ""relation"": ""sitting_on""
    },
    {
      ""source"": ""second_person""
      ""target"": ""seat"",
      ""relation"": ""sittingng_on""
    }
  ]
}
```",
0792_c2_7718.png,792,2,7718,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""young"", ""slender"", ""medium"", ""backpack"", ""loose fit""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""medium length"", , ""dark"", , ""straight""]
    },
    {
      ""id"": ""shirt"", 
      ""attributes"": [""striped"", ""long neck"", ""cotton""]
    },
    {
      ""id"": ""vest"",
      ""attributes"": []
    },
    {
      ""id"": ""backpack"",
      ""attributes"": []
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""shirt"",
      ""target"": ""vest"",
      ""relation"": ""over""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    }
  ]
}",
0666_c2_6487.png,666,2,6487,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""ground""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""ground""
      ""relation"": ""walking on""
    }
  ]
}

{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""indistinct facial features""
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""long"",
      ]
    },
    {
      ""id"": ""shirt""
      ""attributes"": [
        ""dark"",
        ""long sleeves""
      ]
    },
    {
      ""id"": ""pants""
      ""attributes"": [
        ""dark"",
        ""fitting""
      ]
    },
    {
      ""id"": ""ground""
      ""attributes"": [
        ""outdoor"",
        ""paved""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""ground"",
      ""relation"": ""walking on""
    }
  ]
}",
1319_c2_12822.png,1319,2,12822,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""sleeved""]
    },
    {
      ""id"": ""skirt"",
      ""attributes"": [""dark"", ""short""]
    },
    {
      ""id"": ""tights""
      ""attributes"": [""dark""]
    },
    {
      ""id"": ""shoes""
      ""attributes"": [""flat"", ""dark""]
    },
    {
      ""id"": ""paper""
      ""attributes"": [""white"", ""folded""]
    },
    {
      ""id"": ""backpack""
      ""attributes"": [""slung"", ""light""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""skirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""tights""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""paper""
      ""relation"": ""holding""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack""
      ""relation"": ""carrying""
    }
  ],
  ""hair"": {
    ""color"": ""dark"",
    ""length"": ""long""
  },
  ""gender"": {
    ""type"": ""female""
  }
}
```",
0822_c1_7988.png,822,1,7988,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""shirt"",
    },
    {
      ""id"": ""backpack""
    },
    {
      ""id"": ""jeans""
    },
    {
      ""id"": ""shoes""
    },
    {
      ""id"": ""hair""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""jeans""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}

{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""female""]
    },
    {
      ""id"": ""shirt""
      ""attributes"": [""white"", ""long sleeve""]
    },
    {
      ""id"": ""backpack""
      ""attributes"": [""dark"", ""broad straps"", ""front position""]
    },
    {
      ""id"": ""jeans""
      ""attributes"": [""light blue"", ""skinny fit""]
    },
    {
      ""id"": ""shoes""
      ""attributes"": [""golden"", ""flats"", ""low heels""]
    },
    {
      ""id"": ""hair""
      ""attributes"": [""dark"", ""short bun"", ""center part""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""jeans"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}",
0164_c1_1581.png,164,1,1581,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""long"", ""blond""]
    },
    {
      ""id"": ""shirt"",
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""orange""]
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""eye_glasses"",
    },
    {
      ""id"": ""window""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""eye_glasses"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""window""
      ""relation"": ""near""
    }
  ]
}
```",
0530_c1_5166.png,530,1,5166,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""backpack"",
    },
    {
      ""id"": ""jacket""
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""shoes""
    },
    {
      ""id"": ""hair""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""jacket"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""on top of head""
    }
  ]
}

""person"": [],
""backpack"": [],
""jacket"": [],
""pants"": [],
""shoes"": [],
""hair"": [""black"", ""medium length"", ""straight""],
""gender"": [""unknown""]",
1257_c2_12251.png,1257,2,12251,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""female""
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""black"",
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""white""
      ]
    },
    {
      ""id"": ""jacket"",
      ""attributes"": [
        ""dark""
      ]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [
        ""dark""
      ]
    },
    {
      ""id"": ""jacket"",
      ""attributes"": [
        ""long sleeve""
      ]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [
        ""light""
      ]
    },
    {
      ""id"": ""sandals"",
      ""attributes"": [
        ""brown""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""jacket"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying on left shoulder""
    },
    {
      ""source"": ""person"",
      ""target"": ""sandal"",
      ""relation"": ""wearing on feet""
    }
  ]
}
```",
1322_c2_12847.png,1322,2,12847,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""short sleeve""]
    },
    {
      ""id"": ""skirt"",
      ""attributes"": [""black"", ""mid-length""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""dark"", ""shoulder""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""black""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""hair"",
      ""target"": ""person""
      ""relation"": ""on""
    },
    {
      ""source"": ""shirt""
      ""target"": ""person""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""skirt""
      ""target"": ""person""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""backpack""
      ""target"": ""person""
      ""relation"": ""carrying on back""
    },
    {
      ""source"": ""shoes""
      ""target"": ""person""
      ""relation"": ""on foot""
    }
  ]
}
```",
