filename,ID,camera ID,sequence number,frame number,graph,fixed_graph
1485_c1s6_047471_00.jpg,1485,1,4,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""unknown gender"", ""slightly hunched posture""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""grey"", ""short sleeve""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""khaki"", ""long""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""black"", ""shoulder bag"", ""medium size""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""grey""]
    },
    {
      ""id"": ""other person"",
      ""attributes"": [""unknown gender"", ""carrying bag""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""other person"",
      ""relation"": ""near""
    }
  ]
}
```",
1265_c5s3_024940_00.jpg,1265,5,2,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""indistinct"", ""male""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""light"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""dark"", ""long-sleeve""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""light"", ""straight-leg""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""dark"", ""partially visible""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""next to""
    }
  ]
}",
1271_c1s5_051591_00.jpg,1271,1,5,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""adult"",
        ""female""
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""long"",
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""black"",
      ]
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [
        ""white""
      ]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [
        ""dark""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shorts"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    }
  ]
}",
0334_c3s1_076192_00.jpg,334,3,7,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""female"", ""adult""],
      ""edges"": [
        {
          ""source"": ""person"",
          ""target"": ""hair"",
        },
        {
          ""source"": ""person"",
        }
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""dark"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""short sleeves"", ""crew neck""]
    },
    {
      ""id"": ""skirt"",
      ""attributes"": [""white"", ""short length""]
    },
    {
      ""id"": ""footwear"",
      ""attributes"": [""light color""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""skirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""footwear""
      ""relation"": ""wearing""
    }
  ]
}
```",
0560_c4s3_016198_00.jpg,560,4,1,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""female"", ""standing""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""black"", ""white stripes"", ""long sleeves""]
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [""black"", ""knee-length""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""long"", ""black""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shorts"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}
```",
0800_c3s2_092903_00.jpg,800,3,9,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [],
      ""edges"": [
        { ""source"": ""person"", ""target"": ""hair"", ""relation"": ""has"" },
        { ""source"": ""person"", ""target"": ""shirt"", ""relation"": ""wearing"" },
        { ""source"": ""person"", ""target"": ""pants"", ""relation"": ""wearing"" },
        { ""source"": ""person"", ""target"": ""shoes"", ""relation"": ""wearing"" },
        { ""source"": ""person"", ""target"": ""jacket"", ""relation"": ""holding"" }
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""short"", ""black""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""short-sleeved"", ""white"", ""cotton""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""dark"", ""loose""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""dark"", ""sneakers""]
    },
    {
      ""id"": ""jacket"",
      ""attributes"": [""light"", ""folded""]
    }
  ],
  ""edges"": [
    { ""source"": ""hair"", ""target"": ""person"", ""relation"": ""of person"" },
    { ""source"": ""shirt"", ""target"": ""person"", ""relation"": ""of person"" },
    { ""source"": ""pants"", ""target"": ""person"", ""relation"": ""of person"" },
    { ""source"": ""shoes"", ""target"": ""person"", ""relation"": ""of person"" },
    { ""source"": ""jacket"", ""target"": ""person"", ""relation"": ""of person"" }
  ]
}
```",
0719_c4s6_019391_00.jpg,719,4,1,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""male"",
        ""back facing"",
        ""slight build""
      ]
    },
    {
      ""id"": ""backpack"",
    },
    {
      ""id"": ""shorts"",
    },
    {
      ""id"": ""shoes"",
    },
    {
      ""id"": ""hair"",
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""shorts"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""hair""
      ""target"": ""person"",
      ""relation"": ""on""
    }
  ]
}",
0246_c3s1_050701_00.jpg,246,3,5,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""adult"", ""sitting""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""light color""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""short"", ""dark""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}",
1298_c3s3_031903_00.jpg,1298,3,3,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""young adult"", ""male"", ""light skin tone""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""graphic print"", ""round neck"", ""t-shirt""]
    },
    {
      ""id"": ""graphic_image"",
      ""attributes"": [""black"", ""skull design""]
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [""black"", ""mid-thigh length""]
    },
    {
      ""id"": ""socks"",
      ""attributes"": [""white"", ""crew length""]
    },
    {
      ""id"": ""glasses"",
      ""attributes"": [""dark frame""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""dark"", ""blue"", ""white soles"", ""sneakers""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""short"", ""black""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shorts"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""socks""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""glasses""
      ""relation"": ""wearing""
    }
  ]
}
```",
1273_c3s3_025853_00.jpg,1273,3,2,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""female""
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""white"",
      ]
    },
    {
      ""id"": ""leggings"",
      ""attributes"": [
        ""dark"",
        ""full length""
      ]
    },
    {
      ""id"": ""sandals"",
      ""attributes"": [
        ""light"",
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""brown"",
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""leggings"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""sandal""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}
```",
1164_c5s3_002743_00.jpg,1164,5,0,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""female"",
        ""hair:long"",
        ""hair color:black""
      ]
    },
    {
      ""id"": ""shirt"",
    },
    {
      ""id"": ""capri pants"",
    },
    {
      ""id"": ""shoes"",
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""capri pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes""
      ""relation"": ""wearing""
    }
  ]
}",
0270_c1s1_058081_00.jpg,270,1,5,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""female"",
        ""adult"",
        ""blond hair"",
        ""long hair"",
        ""wearing sandals""
      ],
      ""hair"": {
        ""color"": ""blond"",
        ""length"": ""long""
      }
    },
    {
      ""id"": ""shopping_bag"",
      ""attributes"": [
        ""white with red and blue design""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shopping_bag"",
      ""relation"": ""carrying""
    }
  ]
}
```",
0808_c3s2_095553_00.jpg,808,3,9,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""young"", ""male"", ""slight build""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""short""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""gray"", ""tshort sleeve"", ""cotton""]
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [""black"", ""lengthy"", ""cotton""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""dark"", ""sports"", ""sneakers""]
    },
    {
      ""id"": ""building"",
      ""attributes"": [""modern"", ""light gray""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shorts"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""building""
      ""relation"": ""standing near""
    }
  ]
}",
1360_c6s3_065917_00.jpg,1360,6,6,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""male"", ""slim build""]
    },
    {
      ""id"": ""t-shirt"",
      ""attributes"": [""neon green"", ""sleeveless""], ""link"": ""person""
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [""dark"", ""cotton""], ""link"": ""person""
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""brown"", ""short""], ""link"": ""person""
    }
  ],
  ""edges"": [
    {""source"": ""person"", ""target"": ""tt-shirt"", ""relation"": ""wearing""},
    {""source"": ""person"", ""target"": ""shorts"", ""relation"": ""wearing""},
    {""source"": ""hair"", ""target"": ""person"", ""relation"": ""attached to""}
  ]
}
```",
1245_c5s3_020665_00.jpg,1245,5,2,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""male"",
        ""oval face"",
        ""wearing glasses"",
        ""long hair""
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""green"",
      ]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [
        ""dark color"",
      ]
    },
    {
      ""id"": ""hat"",
      ""attributes"": []
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [
        ""dark""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hat"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    }
  ]
}",
0061_c3s1_008376_00.jpg,61,3,0,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""male"",
        ""short hair"",
        ""light skin tone"",
        ""wearing shirt"",
        ""wearing shorts""
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""white"",
        ""short sleeve"",
        ""cotton""
      ]
    },
    {
      ""id"": ""shorts"",
      ""attributes"": [
        ""dark"",
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""black"",
        ""short""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""belongs to""
    },
    {
      ""source"": ""shirt"",
      ""target"": ""person"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""shorts"",
      ""target"": ""person"",
      ""relation"": ""wearing""
    }
  ]
}",
0289_c3s1_063567_00.jpg,289,3,6,0,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""overweight"", ""wearing glasses""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""light green"", ""t-shirt"", ""graphic print"", ""sleeveless""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""light color"", ""short"", ""ripped knees""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""black"", ""strapped""]
    },
    {
      ""id"": ""glasses"",
      ""attributes"": [""clear frame frames""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""short"", ""dark""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""dark"", ""casual sneakers""]
    },
    {
      ""id"": ""cell phone"",
      ""attributes"": [""being held to the ear""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""having""
    },
    {
        ""source"": ""person"",
        ""target"": ""glasses""
        ""relation"": ""using""
    },
    {
        ""source"": ""person"",
        ""target"": ""cell phone""
        ""relation"": ""holding""
    },
    {
        ""source"": ""person"",
        ""target"": ""shoes""
        ""relation"": ""wearing""
    }
  ]
}",
1118_c1s5_018111_00.jpg,1118,1,1,0,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""female""],
      ""edges"": [
        {
          ""target"": ""shirt"",
          ""relation"": ""wearing""
        },
        {
          ""target"": ""pants"",
          ""relation"": ""wearing""
        },
        {
          ""target"": ""hair"",
          ""relation"": ""has""
        }
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""short sleeve""]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""black"", ""rolled up at the ankles""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""wavy"", ""medium length""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
    }
  ]
}
```",
