filename,ID,camera ID,sequence number,frame number,graph,fixed_graph
1384_c1s6_027521_00.jpg,1384,1,2,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""long brown hair"", ""yellow shirt"", ""white skirt"", ""black shoes"", ""black purse"", ""shopping bag""]
    },
    {
      ""id"": ""shopping bag"",
      ""attributes"": [""white"", ""red"", ""black"", ""shopping bag""]
    },
    {
      ""id"": ""street"",
      ""attributes"": [""gray"", ""pavement""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shopping bag""
    },
    {
      ""source"": ""person"",
      ""target"": ""street""
    }
  ]
}",nan
1397_c6s3_071942_00.jpg,1397,6,7,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""yellow shirt"", ""black shorts"", ""black shoes"", ""black backpack"", ""long black hair""]
    },
    {
      ""id"": ""red object"",
      ""attributes"": [""held in right hand""]
    },
    {
      ""id"": ""white object"",
      ""attributes"": [""held in left hand""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""red object"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person"",
      ""target"": ""white object"",
      ""relation"": ""holding""
    }
  ]
}",nan
0463_c1s2_046021_00.jpg,463,1,4,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair"", ""shorts"", ""black shoes""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""visible"", ""in background""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""visible"", ""in background""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""riding""
    },
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""on""
    }
  ]
}",nan
0899_c5s2_110652_00.jpg,899,5,1,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""long black hair"", ""white shirt"", ""gray pants"", ""white shoes""]
    },
    {
      ""id"": ""bag"",
      ""attributes"": [""held in left hand""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""person is walking on""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bag"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""walking on""
    }
  ]
}",nan
1053_c6s3_000317_00.jpg,1053,6,0,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""white shirt"", ""shorts"", ""dark hair"", ""light skin""]
    },
    {
      ""id"": ""footwear"",
      ""attributes"": [""sandals"", ""light color""]
    },
    {
      ""id"": ""background"",
      ""attributes"": [""dark"", ""out of focus""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""footwear""
    },
    {
      ""source"": ""person"",
      ""target"": ""background""
    }
  ]
}",nan
1102_c3s2_149294_00.jpg,1102,3,4,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair"", ""black shirt"", ""black pants"", ""white shoes""]
    },
    {
      ""id"": ""bag"",
      ""attributes"": [""in hand"", ""possibly silver""]
    },
    {
      ""id"": ""building"",
      ""attributes"": [""gray"", ""visible""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bag"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person"",
      ""target"": ""building"",
      ""relation"": ""in front of""
    }
  ]
}",nan
0147_c5s1_024101_00.jpg,147,5,2,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""purple shirt"", ""black pants"", ""dark hair"", ""white skin""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""black"", ""white"", ""silver""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray"", ""white lines""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""riding""
    },
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""traveling on""
    }
  ]
}",nan
0113_c5s1_018801_00.jpg,113,5,1,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""gender"", ""race"", ""age"", ""clothing""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""color"", ""style""]
    },
    {
      ""id"": ""face"",
      ""attributes"": [""expression"", ""features""]
    },
    {
      ""id"": ""body"",
      ""attributes"": [""posture"", ""position""]
    },
    {
      ""id"": ""background"",
      ""attributes"": [""setting"", ""time""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""face"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""body"",
      ""relation"": ""has""
    },
    {
      ""source"": ""hair"",
      ""target"": ""face"",
      ""relation"": ""is""
    },
    {
      ""source"": ""person"",
      ""target"": ""background"",
      ""relation"": ""in""
    }
  ]
}",nan
0756_c5s2_071277_00.jpg,756,5,7,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""long black hair"", ""white shirt"", ""shorts"", ""white shoes""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""black"", ""white seat""]
    },
    {
      ""id"": ""pole"",
      ""attributes"": [""white""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""riding""
    },
    {
      ""source"": ""person"",
      ""target"": ""pole"",
      ""relation"": ""standing near""
    }
  ]
}",nan
1440_c1s6_007541_00.jpg,1440,1,0,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair in ponytail"", ""red short-sleeved shirt"", ""black shorts"", ""white shoes""]
    },
    {
      ""id"": ""shopping bag"",
      ""attributes"": [""white"", ""red writing"", ""in hand""]
    },
    {
      ""id"": ""pavement"",
      ""attributes"": [""gray"", ""under feet""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shopping bag"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""shopping bag"",
      ""target"": ""pavement"",
      ""relation"": ""carrying""
    }
  ]
}",nan
0071_c1s1_010951_00.jpg,71,1,1,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""yellow shirt"", ""black pants"", ""black strap"", ""black hair"", ""white object""]
    },
    {
      ""id"": ""white object"",
      ""attributes"": [""held by person""]
    },
    {
      ""id"": ""black strap"",
      ""attributes"": [""on person's shoulder""]
    },
    {
      ""id"": ""black pants"",
      ""attributes"": [""worn by person""]
    },
    {
      ""id"": ""yellow shirt"",
      ""attributes"": [""worn by person""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""white object"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person"",
      ""target"": ""black strap"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""black pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""white object"",
      ""target"": ""person"",
      ""relation"": ""held""
    }
  ]
}",nan
0827_c6s2_099418_00.jpg,827,6,9,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair"", ""white and black striped dress"", ""white top"", ""white shoes""]
    },
    {
      ""id"": ""bag"",
      ""attributes"": [""pink"", ""over left shoulder""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray""]
    },
    {
      ""id"": ""sidewalk"",
      ""attributes"": [""gray""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bag"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""standing on""
    },
    {
      ""source"": ""person"",
      ""target"": ""sidewalk"",
      ""relation"": ""standing on""
    }
  ]
}",nan
0812_c5s2_098927_00.jpg,812,5,9,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""yellow shirt"", ""black pants"", ""black shoes"", ""short black hair"", ""heavyset"", ""walking towards left""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray"", ""in front of person""]
    },
    {
      ""id"": ""bicycles"",
      ""attributes"": [""in background"", ""to left of person""]
    },
    {
      ""id"": ""people"",
      ""attributes"": [""in background"", ""to right of person""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""walking on""
    },
    {
      ""source"": ""person"",
      ""target"": ""bicycles"",
      ""relation"": ""near""
    },
    {
      ""source"": ""person"",
      ""target"": ""people"",
      ""relation"": ""near""
    }
  ]
}",nan
0753_c3s2_070003_00.jpg,753,3,7,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""white shirt"", ""black backpack"", ""khaki shorts"", ""brown sandals"", ""black hair"", ""watch"", ""cell phone""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray"", ""white line""]
    },
    {
      ""id"": ""bicycle"",
      ""attributes"": [""red"", ""black""]
    },
    {
      ""id"": ""grass"",
      ""attributes"": [""green""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""standing on""
    },
    {
      ""source"": ""person"",
      ""target"": ""bicycle"",
      ""relation"": ""near""
    },
    {
      ""source"": ""person"",
      ""target"": ""grass"",
      ""relation"": ""in background""
    }
  ]
}",nan
1272_c3s3_025103_00.jpg,1272,3,2,0," {
  ""nodes"": [
    {
      ""id"": ""woman"",
      ""attributes"": [""blonde hair"", ""white shirt"", ""black shorts"", ""black backpack"", ""black shoes""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""red"", ""black""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""woman"",
      ""target"": ""bike"",
      ""relation"": ""riding""
    },
    {
      ""source"": ""woman"",
      ""target"": ""road"",
      ""relation"": ""walking""
    }
  ]
}",nan
1306_c2s3_026282_00.jpg,1306,2,2,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""blue jeans"", ""plaid shirt"", ""short brown hair"", ""male"", ""white skin"", ""black backpack""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""black"", ""in front of person""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""riding""
    }
  ]
}",nan
1259_c1s5_047441_00.jpg,1259,1,4,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair"", ""black shirt"", ""black pants"", ""black shoes""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray""]
    },
    {
      ""id"": ""trees"",
      ""attributes"": [""green""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""walking""
    },
    {
      ""source"": ""trees"",
      ""target"": ""road"",
      ""relation"": ""background""
    }
  ]
}",nan
1046_c3s2_134369_00.jpg,1046,3,3,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black t-shirt"", ""black pants"", ""black shoes"", ""short black hair"", ""white watch"", ""holding black bag""]
    },
    {
      ""id"": ""gray wall"",
      ""attributes"": [""in front of person""]
    },
    {
      ""id"": ""door"",
      ""attributes"": [""in front of person""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""gray wall"",
      ""relation"": ""in front of""
    },
    {
      ""source"": ""person"",
      ""target"": ""door"",
      ""relation"": ""in front of""
    }
  ]
}",nan
0373_c5s1_089273_00.jpg,373,5,8,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""black hair"", ""white shirt"", ""black pants"", ""white shoes""]
    },
    {
      ""id"": ""table"",
      ""attributes"": [""wood"", ""black top""]
    },
    {
      ""id"": ""chair"",
      ""attributes"": [""wood"", ""black seat""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""table"",
      ""relation"": ""standing near""
    },
    {
      ""source"": ""person"",
      ""target"": ""chair"",
      ""relation"": ""standing near""
    }
  ]
}",nan
0678_c1s3_063451_00.jpg,678,1,6,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""red shirt"", ""khaki pants"", ""black shoes"", ""short black hair"", ""walking away""]
    },
    {
      ""id"": ""road"",
      ""attributes"": [""gray"", ""visible""]
    },
    {
      ""id"": ""fence"",
      ""attributes"": [""white"", ""visible""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""road""
    },
    {
      ""source"": ""person"",
      ""target"": ""fence""
    }
  ]
}",nan
1190_c2s3_016907_00.jpg,1190,2,1,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""green shirt"", ""black pants"", ""white shoes"", ""brown hair"", ""black purse"", ""walking towards right""]
    },
    {
      ""id"": ""bike"",
      ""attributes"": [""black"", ""in front of person""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""bike"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person"",
      ""target"": ""road"",
      ""relation"": ""walking on""
    },
    {
      ""source"": ""person"",
      ""target"": ""background"",
      ""relation"": ""in front of""
    }
  ]
}",nan
1040_c6s2_128193_00.jpg,1040,6,2,0," {
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""short black hair"", ""light blue polo shirt"", ""dark pants"", ""brown shoes""]
    },
    {
      ""id"": ""ground"",
      ""attributes"": [""gray""]
    },
    {
      ""id"": ""background"",
      ""attributes"": [""black""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""ground"",
      ""relation"": ""standing on""
    },
    {
      ""source"": ""person"",
      ""target"": ""background"",
      ""relation"": ""in front of""
    }
  ]
}",nan
