filename,ID,camera ID,frame number,graph,fixed_graph
1389_c1_13424.png,1389,1,13424,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""young"",
        ""male"",
        ""wearing a light-colored jacket"",
        ""has dark hair"",
        ""hair is black"",
        ""hair length medium"",
        ""wearing a backpack"",
        ""wearing pants"",
        ""wearing shoes""
      ]
    },
    {
      ""id"": ""jjacket"",
      ""attributes"": [
        ""lightlight-colored"",
        ""hoodie style""
      ]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [
        ""dark"",
        ""strappedapped""
      ]
    },
    {
      ""id"": ""pants"",
      ""attributes"": [
        ""dark"",
        ""cotton""
      ]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [
        ""dark"",
        ""casual""
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""color: black"",
        ""length: medium""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""jjacket"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}",
0115_c1_1102.png,115,1,1102,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""short""]
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""vest""
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""shoes""
    },
    {
      ""id"": ""bench"",
      ""attributes"": [""wooden""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""on""
    },
    {
      ""source"": ""shirt"",
      ""target"": ""person""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""vest"",
      ""target"": ""person""
      ""relation"": ""over""
    },
    {
      ""source"": ""pants"",
      ""target"": ""person""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""shoes"",
      ""target"": ""person""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""bench"",
      ""target"": ""person""
      ""relation"": ""beside""
    }
  ]
}
```",
0361_c2_3516.png,361,2,3516,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""jacket""
    },
    {
      ""id"": ""bag""
    },
    {
      ""id"": ""hair""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""jacket""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""bag""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    }
  ]
}

However, I'll adjust the nodes and edges to be more specific and detailed according to your requirements:

{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""gender"", ""facial features"", ""accessories""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""material"", ""color"", ""pattern""]
    },
    {
      ""id"": ""jacket""
      ""attributes"": [""material"", ""color"", ""pattern""]
    },
    {
      ""id"": ""bag""
      ""attributes"": [""color"", ""material""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""color"", ""length""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""jacket"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""bag"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    }
  ]
}

Note: Since I am unable to discern specific details accurately from the image, the attributes are generalized. In a real scenario, you would provide more specific observations from the image to fill these attributes.",
0040_c1_373.png,40,1,373,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""skirt""
    },
    {
      ""id"": ""backpack""
    },
    {
      ""id"": ""shoe""
    }
  ],
  ""edges"": [
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""on""
    },
    {
      ""source"": ""shirt"",
      ""target"": ""person"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""skirt"",
      ""target"": ""person"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""backpack"",
      ""target"": ""person"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""shoe"",
      ""target"": ""person"",
      ""relation"": ""on""
    }
  ]
}
 
""nodes"": [
  {
    ""id"": ""person"",
  },
  {
    ""id"": ""hair"",
    ""attributes"": [""black"", ""medium length""]
  },
  {
    ""id"": ""shirt"",
    ""attributes"": [""white"", ""short sleeve""]
  },
  {
    ""id"": ""skirt"",
    ""attributes"": [""denim"", ""short""]
  },
  {
    ""id"": ""backpack"",
    ""attributes"": [""blue"", ""medium size""]
  },
  {
    ""id"": ""shoe"",
    ""attributes"": [""beige"", ""sneaker style""]
  }
],
""edges"": [
  {
    ""source"": ""hair"",
    ""target"": ""person""
  },
  {
    ""source"": ""shirt""
    ""target"": ""person""
  },
  {
    ""source"": ""skirt""
    ""target"": ""person""
  },
  {
    ""source"": ""backpack""
    ""target"": ""person""
  },
  {
    ""source"": ""shoe""
    ""target"": ""person""
  }
]
}",
0666_c2_6487.png,666,2,6487,"{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [""unknown gender"", ""slightly blurred image"", ""long hair""]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""black"", ""long""],
      ""relation"": ""part_of"",
      ""source"": ""person"",
      ""target"": ""hair""
    },
    {
      ""id"": ""upper_body"",
      ""attributes"": [""concealed""],
      ""relation"": ""part_of"",
      ""source"": ""person"",
      ""target"": ""upper_body""
    },
    {
      ""id"": ""clothing"",
      ""attributes"": [""dark"", ""long sleeve"", ""cover upper body and legs""],
      ""relation"": ""wearing"",
      ""source"": ""person"",
      ""target"": ""clothing""
    },
    {
      ""id"": ""pants"",
      ""attributes"": [""dark"", ""loose fit""],
      ""relation"": ""part_of"",
      ""source"": ""clothing"",
      ""target"": ""pants""
    },
    {
      ""id"": ""footwear"",
      ""attributes"": [""light color"", ""flat""],
      ""relation"": ""on feet"",
      ""source"": ""person"",
      ""target"": ""footwear""
    },
    {
      ""id"": ""ground"",
      ""attributes"": [""paved"", ""matt finish""],
      ""relation"": ""standing on"",
      ""source"": ""person"",
      ""target"": ""ground""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""clothing"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""clothing"",
      ""target"": ""pants"",
      ""relation"": ""part_of""
    },
    {
      ""source"": ""person"",
      ""target"": ""footwear"",
      ""relation"": ""on feet""
    },
    {
      ""source"": ""person"",
      ""target"": ""ground"",
      ""relation"": ""standing on""
    }
  ]
}",
1319_c2_12822.png,1319,2,12822,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""dark"", ""long"", ""straight""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""white"", ""short sleeve"", ""loose fit""]
    },
    {
      ""id"": ""skirt"",
      ""attributes"": [""dark"", ""mid-length"", ""A-line""]
    },
    {
      ""id"": ""socks"",
      ""attributes"": [""opaque""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""flat"", ""dark""]
    },
    {
      ""id"": ""notebook"",
      ""attributes"": [""white"", ""small"", ""bound""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""gray"", ""strapped""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""skirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""socks"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""notebook"",
      ""relation"": ""holding""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    }
  ]
}
```",
0822_c1_7988.png,822,1,7988,"{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""shirt"",
    },
    {
      ""id"": ""jeans""
    },
    {
      ""id"": ""sneakers""
    },
    {
      ""id"": ""bag""
    },
    {
      ""id"": ""hair""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""jeans""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""sneakers""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""bag""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""hair""
      ""target"": ""person""
      ""relation"": ""part_of""
    }
  ]
}

{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""gender_female""
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""long_sleeve"",
        ""light_color""
      ]
    },
    {
      ""id"": ""jeans"",
      ""attributes"": [
        ""skinny_fit"",
        ""light_blue""
      ]
    },
    {
      ""id"": ""sneakers"",
      ""attributes"": [
        ""gold""
      ]
    },
    {
      ""id"": ""bag"",
      ""attributes"": [
        ""large"",
        ""black""
      ]
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""dark"",
        ""tied_up""
      ]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""jeans"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""sneakers"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""bag"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""hair"",
      ""target"": ""person"",
      ""relation"": ""part_of""
    }
  ]
}",
0164_c1_1581.png,164,1,1581,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""coat""
    },
    {
      ""id"": ""backpack""
    },
    {
      ""id"": ""bag""
    },
    {
      ""id"": ""banana""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""coat"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""bag""
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""banana""
      ""relation"": ""holding""
    }
  ]
}
```",
0530_c1_5166.png,530,1,5166,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
      ""attributes"": [
        ""female"",
        ""walking""
      ]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [
        ""light blue"",
      ]
    },
    {
      ""id"": ""jacket"",
      ""attributes"": [
        ""blue"",
      ],
      ""relation"": ""worn by"",
      ""source"": ""person"",
    },
    {
      ""id"": ""pants"",
      ""attributes"": [
        ""light grey"",
        ""torn legs""
      ],
      ""relation"": ""worn by"",
      ""source"": ""person""
    },
    {
      ""id"": ""hair"",
      ""attributes"": [
        ""black"",
        ""long"",
      ],
      ""relation"": ""on"",
      ""source"": ""person""
    },
    {
      ""id"": ""accessory"",
      ""attributes"": [
        ""glasses""
      ],
      ""relation"": ""on"",
      ""source"": ""person""
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [
        ""grey""
      ],
      ""relation"": ""carried by"",
      ""source"": ""person""
    },
    {
      ""id"": ""phone"",
      ""attributes"": [],
      ""relation"": ""holding by"",
      ""source"": ""person""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""jacket"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""pants"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""having""
    },
    {
      ""source"": ""person"",
      ""target"": ""accessory"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person"",
      ""target"": ""phone"",
      ""relation"": ""holding""
    }
  ]
}
```",
1322_c2_12847.png,1322,2,12847,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""hair"",
      ""attributes"": [""short"", ""black""]
    },
    {
      ""id"": ""shirt"",
      ""attributes"": [""short sleeve"", ""light color""]
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""black""]
    },
    {
      ""id"": ""skirt"",
      ""attributes"": [""dark"", ""pleated"", ""above knee""]
    },
    {
      ""id"": ""shoes"",
      ""attributes"": [""dark""]
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""hair"",
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""skirt"",
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes"",
      ""relation"": ""wearing""
    }
  ]
}
```",
0214_c2_2068.png,214,2,2068,"```json
{
  ""nodes"": [
    {
      ""id"": ""person"",
    },
    {
      ""id"": ""backpack"",
      ""attributes"": [""black""]
    },
    {
      ""id"": ""hair""
    },
    {
      ""id"": ""shirt""
    },
    {
      ""id"": ""pants""
    },
    {
      ""id"": ""shoes""
    }
  ],
  ""edges"": [
    {
      ""source"": ""person"",
      ""target"": ""backpack"",
      ""relation"": ""carrying""
    },
    {
      ""source"": ""person""
      ""target"": ""hair""
      ""relation"": ""has""
    },
    {
      ""source"": ""person""
      ""target"": ""shirt""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""pants""
      ""relation"": ""wearing""
    },
    {
      ""source"": ""person""
      ""target"": ""shoes""
      ""relation"": ""wearing""
    }
  ],
  ""attributes"": [
    {
      ""node"": ""hair"",
      ""type"": ""hair"",
      ""color"": ""dark"",
      ""length"": ""long""
    },
    {
      ""node"": ""shirt"",
      ""type"": ""shirt"",
      ""material"": ""appears to be soft"",
      ""structure"": ""long sleeves"",
      ""style"": ""loose fit""
    },
    {
      ""node"": ""pants"",
      ""type"": ""pants"",
      ""fit"": ""loose""
    },
    {
      ""node"": ""person"",
      ""type"": ""gender"",
      ""gender"": ""female""
    }
  ]
}
```",
